GROUP,DD,GRADE,SEQNO,P,Mn,S,Mn/S,Mn/S(critical- theoretical),START_TEMP,FINISH_TEMP,CS,Mould cooling water Flowrate,Mould Level,MCW Delta Temp,Sec  Cooling Zone flow rate
3,8,909,S24,0.036,1.100,0.018,61.11111111,32.58285073,1540,1540,2.74,2318.06,55.70,8.19,195.59
3,8,909,S05,0.022,1.009,0.016,63.06250000,35.77449321,0,0,2.92,2330.16,56.17,8.38,0.00
3,10,909,S10,0.027,1.050,0.028,37.50000000,22.94811947,1544,1544,2.45,2330.31,55.73,7.84,0.00
3,3,909,S14,0.032,1.040,0.026,40.00000000,24.33786233,0,0,2.50,2327.36,56.04,7.59,197.32
3,4,909,M,0.025,1.055,0.025,42.20000000,25.10710746,0,1563,2.24,2319.12,55.73,7.98,0.00
3,9,909,M,0.027,1.100,0.012,91.66666667,44.94691449,1589,1589,2.29,2320.64,55.75,7.96,0.00
3,8,909,S05,0.026,1.020,0.030,34.00000000,21.72572514,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,13,909,M,0.019,1.025,0.017,60.29411765,34.09448306,0,1565,2.30,2322.05,55.41,7.73,183.66
3,11,909,S05,0.038,1.080,0.023,46.95652174,26.82423957,1555,1555,2.95,2323.93,56.06,7.96,181.37
3,11,909,S10,0.024,1.040,0.019,54.73684211,31.21470086,0,1522,2.44,2325.89,55.96,7.14,0.00
3,11,909,S15,0.028,1.048,0.028,37.42857143,22.94811947,1547,1547,2.49,2325.15,56.32,7.41,192.01
3,10,909,S20,0.036,1.040,0.028,37.14285714,22.94811947,1544,1544,2.65,2326.99,56.46,7.67,0.00
3,7,909,S25,0.027,1.075,0.029,37.06896552,22.31802259,1549,1549,2.62,2326.91,56.09,8.37,0.00
3,7,909,M,0.021,1.044,0.022,47.45454545,27.78715793,1579,1577,2.27,2318.50,55.40,8.45,0.00
3,13,1071,S05,0.022,1.040,0.032,32.50000000,20.64126415,0,1538,2.79,2322.31,56.04,7.70,180.25
3,10,909,S10,0.024,1.034,0.031,33.35483871,21.16780940,1560,1560,2.41,2321.73,56.20,7.65,0.00
3,0,909,S15,0.017,1.124,0.025,44.96000000,25.10710746,0,0,2.82,2326.43,56.00,8.64,181.72
3,4,980,S19,0.028,0.750,0.023,32.60869565,26.82423957,1542,1542,1.93,2321.70,65.88,8.35,180.88
3,8,909,S24,0.021,1.039,0.035,29.68571429,19.22466134,1545,1548,2.91,2319.83,55.96,8.00,0.00
3,10,909,S29,0.017,1.089,0.022,49.50000000,27.78715793,0,0,2.99,2324.08,55.52,7.95,0.00
3,13,909,M,0.023,1.021,0.027,37.81481481,23.61991192,0,0,2.27,2315.53,55.62,8.02,0.00
3,5,909,S05,0.025,1.042,0.029,35.93103448,22.31802259,1554,1554,3.02,2319.46,55.84,8.40,181.17
3,0,909,S10,0.021,1.052,0.033,31.87878788,20.14342540,0,1541,0.00,2329.81,66.24,8.42,199.62
3,0,909,S15,0.031,1.085,0.029,37.41379310,22.31802259,1543,1543,0.00,2329.15,66.07,8.27,181.27
3,0,909,S20,0.027,1.045,0.016,65.31250000,35.77449321,0,0,0.00,2331.00,66.17,8.29,199.99
3,0,909,S30,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1559,1552,0.00,2326.55,65.93,8.40,191.78
3,7,980,S05,0.020,0.714,0.025,28.56000000,25.10710746,0,0,2.95,2316.31,56.10,8.59,180.11
3,6,976,M,0.019,0.995,0.024,41.45833333,25.93359266,1586,1640,2.57,2314.13,57.49,8.31,0.00
3,3,980,S11,0.017,0.746,0.024,31.08333333,25.93359266,1558,1550,2.26,2317.15,55.95,8.53,0.00
3,4,980,S15,0.018,0.722,0.027,26.74074074,23.61991192,1557,1561,2.36,2316.16,56.04,8.89,188.98
3,7,980,S20,0.028,0.743,0.027,27.51851852,23.61991192,1553,1547,2.69,2321.48,55.97,8.49,0.00
3,6,980,S24,0.024,0.735,0.029,25.34482759,22.31802259,1557,1554,3.08,2316.06,56.19,0.76,194.17
3,7,980,M,0.032,0.736,0.019,38.73684211,31.21470086,1581,1585,2.35,2311.12,55.36,8.72,182.06
3,3,980,S05,0.025,0.724,0.023,31.47826087,26.82423957,1545,1535,2.34,2314.95,56.00,8.50,0.00
3,6,980,S10,0.025,0.732,0.026,28.15384615,24.33786233,0,0,2.32,2318.33,55.99,8.67,0.00
3,6,980,S15,0.023,0.753,0.017,44.29411765,34.09448306,0,1558,2.52,2316.32,55.67,8.86,195.17
3,5,980,S20,0.035,0.766,0.023,33.30434783,26.82423957,0,0,2.95,2317.70,55.86,8.70,180.91
3,4,980,S25,0.023,0.779,0.017,45.82352941,34.09448306,0,1570,2.60,2315.54,55.96,8.18,181.14
3,3,980,S30,0.023,0.797,0.027,29.51851852,23.61991192,0,0,2.92,2314.16,56.04,8.72,190.95
3,5,976,M,0.027,1.010,0.020,50.50000000,29.96988564,0,0,2.35,2309.62,55.74,8.43,189.37
3,5,980,M,0.034,0.744,0.018,41.33333333,32.58285073,0,0,2.31,2310.34,55.79,8.71,0.00
3,6,980,S05,0.034,0.742,0.022,33.72727273,27.78715793,1571,1571,2.69,2316.49,55.76,8.46,0.00
3,2,980,S10,0.027,0.776,0.018,43.11111111,32.58285073,0,0,2.81,2316.82,56.13,8.90,185.57
3,6,980,S05,0.030,0.713,0.023,31.00000000,26.82423957,1556,1559,2.87,2317.20,56.14,7.92,0.00
3,6,909,M,0.022,1.045,0.023,45.43478261,26.82423957,1567,1547,2.27,2313.37,55.87,8.66,0.00
3,4,909,M,0.033,1.091,0.023,47.43478261,26.82423957,0,0,2.26,2310.81,55.86,8.86,0.00
3,0,909,S10,0.019,1.041,0.020,52.05000000,29.96988564,0,0,0.00,2314.39,0.00,8.46,180.91
3,5,909,S15,0.029,1.038,0.025,41.52000000,25.10710746,1564,1560,2.67,2315.10,56.02,0.70,190.78
3,7,909,S20,0.024,1.038,0.027,38.44444444,23.61991192,0,1533,2.71,2311.29,56.08,0.87,187.20
3,3,909,M,0.024,1.080,0.021,51.42857143,28.83191546,1578,1584,2.77,2308.33,56.06,8.77,0.00
3,4,909,S05,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1549,1549,3.00,2317.12,55.86,8.64,180.11
3,3,909,S10,0.026,1.090,0.025,43.60000000,25.10710746,1560,1560,2.66,2317.02,55.76,8.76,0.00
3,7,909,S15,0.020,1.051,0.027,38.92592593,23.61991192,0,0,2.49,2316.44,55.87,8.36,0.00
3,4,909,S20,0.033,1.045,0.026,40.19230769,24.33786233,1550,1550,2.41,2313.59,55.98,8.33,0.00
3,2,909,S24,0.021,1.013,0.030,33.76666667,21.72572514,1556,1550,2.71,2315.58,56.15,9.02,0.00
3,4,909,S30,0.023,1.056,0.025,42.24000000,25.10710746,1556,1556,2.57,2317.72,56.08,8.35,0.00
3,3,909,M,0.034,1.087,0.011,98.81818182,48.15942887,1572,1566,2.29,2312.75,55.78,8.61,0.00
3,3,909,S10,0.030,1.055,0.028,37.67857143,22.94811947,1555,1555,2.95,2318.63,56.32,9.29,0.00
3,10,909,S15,0.024,1.032,0.018,57.33333333,32.58285073,0,0,2.88,2314.86,55.64,10.30,0.00
3,2,909,S20,0.026,1.074,0.017,63.17647059,34.09448306,1555,1555,3.51,2315.71,55.93,0.64,0.00
3,3,909,S25,0.027,1.030,0.033,31.21212121,20.14342540,0,1541,2.82,2317.28,55.89,8.13,0.00
3,7,980,S05,0.024,0.763,0.020,38.15000000,29.96988564,1558,1555,3.00,2313.32,56.15,7.99,0.00
3,6,980,S10,0.014,0.701,0.018,38.94444444,32.58285073,0,1534,2.55,2309.97,55.89,0.65,0.00
3,6,980,S20,0.024,0.760,0.025,30.40000000,25.10710746,1559,1559,3.14,2308.17,56.25,0.76,0.00
3,7,980,S25,0.018,0.783,0.027,29.00000000,23.61991192,1531,1529,3.21,2311.42,55.94,0.73,0.00
3,5,980,M,0.024,0.728,0.018,40.44444444,32.58285073,1581,1581,2.35,2306.99,55.67,8.52,0.00
3,2,980,S05,0.019,0.750,0.025,30.00000000,25.10710746,1562,1562,2.53,2314.44,55.94,8.09,0.00
3,5,980,S10,0.019,0.747,0.025,29.88000000,25.10710746,0,0,2.59,2312.71,56.05,8.62,0.00
3,2,980,S15,0.020,0.720,0.026,27.69230769,24.33786233,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,7,980,M,0.025,0.787,0.028,28.10714286,22.94811947,1567,1567,2.26,2302.49,55.76,8.46,0.00
3,6,980,S05,0.025,0.779,0.030,25.96666667,21.72572514,0,0,2.85,2315.00,55.73,8.87,0.00
3,4,980,S10,0.022,0.750,0.025,30.00000000,25.10710746,0,0,2.38,2310.13,55.90,7.93,0.00
3,5,980,M,0.018,0.724,0.016,45.25000000,35.77449321,1564,1589,2.30,2303.47,55.73,8.65,0.00
3,4,980,M,0.020,0.763,0.020,38.15000000,29.96988564,1562,1548,2.22,2300.77,55.56,8.66,0.00
3,6,980,S05,0.033,0.730,0.017,42.94117647,34.09448306,1552,1552,2.62,2310.41,56.09,8.69,0.00
3,8,980,S10,0.016,0.800,0.008,100.00000000,62.00271238,0,1553,2.60,2313.12,55.77,8.48,0.00
3,5,980,S19,0.034,0.735,0.030,24.50000000,21.72572514,1567,1555,2.85,2307.64,55.70,9.09,0.00
3,0,980,S30,0.027,0.763,0.028,27.25000000,22.94811947,1565,1560,0.00,2305.95,0.00,9.14,0.00
3,3,980,M,0.039,0.717,0.021,34.14285714,28.83191546,1578,1578,2.19,2306.04,55.49,8.42,0.00
3,3,980,S10,0.027,0.752,0.028,26.85714286,22.94811947,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,6,980,S15,0.029,0.770,0.026,29.61538462,24.33786233,0,0,3.06,2308.91,55.81,8.83,0.00
3,7,980,M,0.020,0.742,0.029,25.58620690,22.31802259,1564,1564,2.31,2304.35,56.06,8.54,0.00
3,4,980,S05,0.027,0.749,0.023,32.56521739,26.82423957,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,11,980,S10,0.019,0.743,0.021,35.38095238,28.83191546,0,1556,2.67,2310.20,56.17,8.60,0.00
3,11,980,S15,0.031,0.753,0.026,28.96153846,24.33786233,0,0,2.53,2313.28,55.88,8.15,0.00
3,4,980,S20,0.025,0.810,0.024,33.75000000,25.93359266,1555,1538,2.78,2313.09,56.07,8.34,0.00
3,3,980,S25,0.019,0.757,0.027,28.03703704,23.61991192,0,0,2.61,2312.30,56.29,8.42,0.00
3,4,980,S30,0.034,0.878,0.032,27.43750000,20.64126415,1540,1540,2.88,2308.41,55.96,0.85,0.00
3,7,980,M,0.015,0.735,0.021,35.00000000,28.83191546,0,1584,2.25,2296.54,55.69,9.03,0.00
3,2,980,S05,0.033,0.745,0.024,31.04166667,25.93359266,0,0,2.28,2305.30,55.95,8.18,0.00
3,4,980,S10,0.017,0.870,0.030,29.00000000,21.72572514,0,1552,2.23,2308.30,56.08,8.29,0.00
3,3,980,S15,0.024,0.730,0.028,26.07142857,22.94811947,0,1542,2.86,2303.96,55.82,9.21,0.00
3,3,980,S20,0.022,0.744,0.025,29.76000000,25.10710746,0,1552,2.80,2300.00,56.13,8.91,0.00
3,6,980,S25,0.025,0.773,0.028,27.60714286,22.94811947,1545,1543,2.41,2305.34,56.13,8.60,0.00
3,6,980,M,0.027,0.719,0.020,35.95000000,29.96988564,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,7,980,S05,0.027,0.719,0.029,24.79310345,22.31802259,1557,1557,2.50,2256.30,56.00,8.73,0.00
3,0,980,S10,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1540,1526,0.00,2257.13,0.00,8.55,0.00
3,14,980,S15,0.029,0.759,0.026,29.19230769,24.33786233,0,1547,2.94,2247.55,55.90,9.92,0.00
3,12,980,S20,0.023,0.731,0.019,38.47368421,31.21470086,1558,1558,2.83,2247.12,55.99,9.90,0.00
3,0,980,S25,0.015,0.730,0.018,40.55555556,32.58285073,0,0,0.00,2258.53,0.00,9.32,0.00
3,12,980,M,0.023,0.749,0.021,35.66666667,28.83191546,1572,1572,2.24,2260.75,55.41,8.95,0.00
3,8,980,S05,#N/A,#N/A,#N/A,#N/A,#N/A,0,1557,2.66,2267.39,56.24,9.81,0.00
3,9,1086,S18,0.014,0.702,0.011,63.81818182,48.15942887,0,0,2.26,2260.98,56.07,9.06,0.00
3,5,1086,S22,#N/A,#N/A,#N/A,#N/A,#N/A,1556,1556,2.48,2263.88,56.09,9.89,0.00
3,5,1086,M,0.025,0.727,0.010,72.70000000,51.94243253,1577,1577,2.11,2262.57,55.22,10.02,0.00
3,10,1086,S05,0.014,0.702,0.009,78.00000000,56.47110389,0,1561,2.35,2267.18,49.96,8.15,0.00
3,8,1086,S09,0.018,0.689,0.010,68.90000000,51.94243253,1559,1559,2.32,2266.39,49.88,8.60,0.00
3,9,1086,S15,0.013,0.715,0.010,71.50000000,51.94243253,0,0,2.40,2268.26,50.04,8.62,0.00
3,6,1086,S20,0.012,0.715,0.009,79.44444444,56.47110389,0,1535,2.51,2266.84,50.04,8.71,0.00
3,7,1086,S25,0.019,0.725,0.016,45.31250000,35.77449321,1555,1553,2.51,2270.73,50.05,8.76,0.00
3,9,1086,M,0.019,0.693,0.012,57.75000000,44.94691449,0,0,2.24,2270.71,51.15,8.78,0.00
3,12,1086,S05,0.023,0.703,0.011,63.90909091,48.15942887,0,0,2.49,2268.56,51.68,8.83,0.00
3,2,1088,S10,0.023,0.523,0.013,40.23076923,42.18126779,1555,1555,2.67,2270.13,51.79,7.74,0.00
3,5,1088,M,0.016,0.513,0.008,64.12500000,62.00271238,1571,1571,2.27,2275.24,51.47,7.50,0.00
3,4,1088,M,0.021,0.520,0.007,74.28571429,68.93209842,1587,1586,2.30,2271.70,51.68,8.22,0.00
3,3,1088,S05,0.020,0.505,0.007,72.14285714,68.93209842,1565,1565,2.42,2264.55,51.96,7.34,0.00
3,8,1088,S10,0.013,0.485,0.007,69.28571429,68.93209842,0,0,2.37,2270.60,51.89,7.01,0.00
3,2,1088,S15,0.014,0.513,0.008,64.12500000,62.00271238,0,1565,2.21,2269.98,52.04,0.51,0.00
3,2,1088,M,0.016,0.552,0.007,78.85714286,68.93209842,1570,1570,2.28,2270.01,51.60,7.79,0.00
3,4,1088,S05,0.015,0.508,0.006,84.66666667,77.89993267,0,0,2.38,2271.75,51.99,7.37,0.00
3,5,1089,S08,0.019,0.340,0.004,85.00000000,107.46026010,1583,1581,2.34,2268.53,51.90,7.87,0.00
3,4,1089,S12,0.015,0.296,0.005,59.20000000,90.02424399,0,0,2.30,2268.99,52.09,6.95,0.00
3,4,1089,S16,0.010,0.331,0.004,82.75000000,107.46026010,1569,1569,2.38,2271.37,52.21,6.86,0.00
3,5,1089,S20,0.014,0.314,0.005,62.80000000,90.02424399,1582,1582,2.35,2268.66,52.08,6.78,0.00
3,11,1087,M,0.019,1.181,0.014,84.35714286,39.77262916,0,1558,2.27,2266.81,51.83,8.58,0.00
3,9,1087,S04,0.020,1.178,0.014,84.14285714,39.77262916,0,1544,2.29,2270.85,52.13,8.18,0.00
3,9,1087,S08,0.019,1.209,0.010,120.90000000,51.94243253,1547,1551,2.33,2268.83,52.06,8.19,0.00
3,8,1087,S12,0.020,1.202,0.010,120.20000000,51.94243253,1540,1530,2.36,2271.51,52.02,8.47,0.00
3,3,1087,S16,0.020,1.190,0.012,99.16666667,44.94691449,1562,1562,2.43,2269.86,52.12,8.40,0.00
3,7,1087,S20,0.016,1.182,0.010,118.20000000,51.94243253,0,1552,2.46,2269.93,52.18,8.76,0.00
3,5,1087,S24,0.014,1.185,0.008,148.12500000,62.00271238,0,1534,2.55,2270.68,52.05,0.79,0.00
3,12,1087,M,0.019,1.178,0.010,117.80000000,51.94243253,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,12,1087,S04,0.020,1.150,0.009,127.77777780,56.47110389,1544,1544,2.33,2274.56,52.16,8.07,0.00
3,0,1087,S09,0.024,1.198,0.015,79.86666667,37.65403131,0,0,2.45,2275.35,52.22,8.23,0.00
3,10,980,S14,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1559,1559,2.50,2270.93,52.46,8.31,0.00
3,8,980,S19,0.035,0.744,0.030,24.80000000,21.72572514,1554,1554,2.50,2273.44,51.96,8.72,0.00
3,11,980,S24,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1567,1562,0.00,2269.91,0.00,8.67,192.17
3,0,980,S28,0.025,0.740,0.033,22.42424242,20.14342540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,7,1090,M,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2.29,2296.04,52.01,8.38,0.00
3,0,1090,S05,0.017,0.779,0.013,59.92307692,42.18126779,1559,1559,2.88,2292.60,57.78,8.46,181.03
3,5,1090,S10,0.027,0.785,0.008,98.12500000,62.00271238,1554,1538,2.47,2300.18,56.87,7.73,0.00
3,5,1090,S14,0.028,0.791,0.020,39.55000000,29.96988564,1558,1556,2.45,2303.66,56.81,8.48,0.00
3,9,1090,S19,0.017,0.784,0.016,49.00000000,35.77449321,1564,1552,2.61,2302.03,57.00,7.88,0.00
3,5,1090,S23,#N/A,#N/A,#N/A,#N/A,#N/A,1698,1561,2.52,2306.75,57.06,8.35,0.00
3,9,1087,S27,0.019,1.187,0.011,107.90909090,48.15942887,0,1552,2.58,2304.54,56.98,8.97,0.00
3,5,1087,S29,0.017,1.215,0.016,75.93750000,35.77449321,0,1544,2.55,2302.66,56.96,8.67,0.00
3,2,1087,M,0.024,1.160,0.019,61.05263158,31.21470086,1584,1574,2.25,2296.50,56.77,8.53,0.00
3,5,1087,S04,0.020,1.187,0.028,42.39285714,22.94811947,1554,1554,2.57,2303.70,57.12,8.21,0.00
3,3,1087,S08,0.017,1.182,0.019,62.21052632,31.21470086,0,1540,2.62,2303.83,56.98,8.34,0.00
3,8,1087,S12,0.021,1.156,0.023,50.26086957,26.82423957,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,9,1087,S19,0.029,1.175,0.024,48.95833333,25.93359266,1559,1559,2.42,2303.17,50.00,8.28,0.00
3,8,1087,S23,0.015,1.217,0.019,64.05263158,31.21470086,1561,1558,2.58,2302.44,50.10,8.53,0.00
3,5,1086,S27,0.032,0.700,0.025,28.00000000,25.10710746,1557,1561,2.56,2306.08,50.10,8.45,0.00
3,6,1086,M,0.015,0.686,0.027,25.40740741,23.61991192,1588,1588,2.21,2301.91,49.67,8.51,0.00
3,7,1086,S04,0.019,0.701,0.020,35.05000000,29.96988564,0,0,2.14,2301.45,50.17,0.78,0.00
3,6,1086,S06,0.021,0.721,0.020,36.05000000,29.96988564,0,1547,2.39,2303.84,50.08,0.81,0.00
3,7,1086,S10,0.015,0.695,0.015,46.33333333,37.65403131,1562,1545,2.41,2301.68,49.83,8.13,0.00
3,9,1086,S18,0.029,0.693,0.017,40.76470588,34.09448306,0,1592,2.43,2303.06,49.87,0.56,0.00
3,7,1086,S22,0.017,0.728,0.006,121.33333330,77.89993267,1557,1553,2.65,2304.36,50.15,0.89,0.00
3,4,1086,S25,0.019,0.689,0.024,28.70833333,25.93359266,1556,1556,2.79,2299.66,49.85,1.09,0.00
3,4,1086,M,0.019,0.697,0.023,30.30434783,26.82423957,1561,1560,2.26,2297.51,49.62,8.72,0.00
3,5,1092,S04,0.019,1.000,0.018,55.55555556,32.58285073,0,1558,2.24,2296.92,49.99,8.19,0.00
3,2,1092,S08,0.021,1.063,0.015,70.86666667,37.65403131,0,1552,2.66,2298.65,50.16,8.53,0.00
3,3,1092,S15,0.015,1.056,0.014,75.42857143,39.77262916,1556,1553,2.68,2300.21,49.86,9.03,0.00
3,5,1092,S19,0.013,1.025,0.013,78.84615385,42.18126779,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,7,1092,S23,0.019,1.052,0.015,70.13333333,37.65403131,0,1559,2.69,2298.97,49.98,9.25,0.00
3,2,1088,S27,0.018,0.549,0.009,61.00000000,56.47110389,1560,1560,2.91,2295.81,49.80,0.72,0.00
3,3,1088,M,0.021,0.518,0.008,64.75000000,62.00271238,1568,1568,2.34,2296.67,49.55,7.19,0.00
3,2,1088,S04,0.028,0.540,0.025,21.60000000,25.10710746,1567,1547,2.11,2299.44,49.88,6.57,0.00
3,6,980,S14,0.021,0.877,0.019,46.15789474,31.21470086,0,0,2.63,2295.57,50.01,8.92,0.00
3,5,1090,S19,0.024,0.774,0.027,28.66666667,23.61991192,1552,1517,2.45,2291.32,49.71,8.43,0.00
3,0,1090,M,0.018,0.801,0.017,47.11764706,34.09448306,0,1587,2.89,2290.92,49.81,8.31,0.00
3,9,1090,S04,0.029,0.797,0.030,26.56666667,21.72572514,1576,1560,2.60,2286.99,49.95,7.82,0.00
3,9,1086,S09,0.026,0.721,0.026,27.73076923,24.33786233,1545,1543,2.43,2290.82,50.00,7.63,0.00
3,5,1090,S13,0.024,0.780,0.023,33.91304348,26.82423957,1692,1564,2.58,2291.17,51.75,8.26,0.00
3,4,1090,M,0.021,0.813,0.021,38.71428571,28.83191546,1597,1597,2.24,2330.25,52.74,8.82,0.00
3,7,1092,S04,0.021,1.075,0.016,67.18750000,35.77449321,0,0,2.25,2333.17,52.94,8.73,0.00
3,0,1090,S08,0.024,0.826,0.019,43.47368421,31.21470086,1556,1556,3.32,2327.64,76.34,7.97,0.00
3,0,1090,S12,0.018,0.802,0.019,42.21052632,31.21470086,1546,1548,3.98,2328.71,0.00,7.76,0.00
3,0,1090,S16,0.019,0.785,0.014,56.07142857,39.77262916,1568,1568,3.55,2332.07,65.18,7.63,0.00
3,6,1090,M,0.017,0.785,0.019,41.31578947,31.21470086,0,1586,2.29,2327.24,52.66,7.99,0.00
3,5,1090,S04,0.020,0.767,0.022,34.86363636,27.78715793,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
3,0,1090,S08,0.016,0.843,0.018,46.83333333,32.58285073,1560,1553,0.00,2327.58,0.00,8.25,0.00
3,7,1090,S12,0.026,0.808,0.028,28.85714286,22.94811947,1560,1558,2.70,2325.46,53.14,7.96,0.00
3,8,1090,S16,0.028,0.785,0.025,31.40000000,25.10710746,1546,1547,2.93,2333.67,53.08,7.90,0.00
3,2,1090,S20,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1558,1550,2.78,2330.21,52.97,8.37,0.00
3,7,1090,S24,0.028,0.795,0.028,28.39285714,22.94811947,0,1545,2.66,2331.02,53.18,8.36,0.00
3,5,1090,S28,0.027,0.748,0.023,32.52173913,26.82423957,1545,1541,2.81,2331.07,53.16,8.35,0.00
3,6,1090,M,0.027,0.827,0.012,68.91666667,44.94691449,1590,1590,2.40,2330.57,53.08,8.05,0.00
3,10,1090,S04,0.022,0.778,0.016,48.62500000,35.77449321,0,1548,2.49,2330.30,54.08,7.69,0.00
3,2,1090,S08,0.024,0.750,0.023,32.60869565,26.82423957,1562,1551,2.28,2333.57,54.30,7.91,0.00
3,8,1090,S12,0.025,0.789,0.028,28.17857143,22.94811947,0,1550,2.87,2328.38,54.22,8.16,0.00
3,3,1090,S16,0.025,0.811,0.027,30.03703704,23.61991192,1557,1651,2.29,2334.29,54.09,8.01,0.00
3,9,1090,S20,0.023,0.809,0.023,35.17391304,26.82423957,1559,1559,2.58,2329.09,53.88,8.35,0.00
3,6,1090,S23,0.032,0.800,0.022,36.36363636,27.78715793,0,0,2.57,2335.38,53.86,8.21,0.00
3,5,1090,S28,0.027,0.802,0.024,33.41666667,25.93359266,1557,1555,2.62,2332.45,54.18,8.49,0.00
3,6,1090,M,0.030,0.780,0.027,28.88888889,23.61991192,1585,1585,2.24,2328.24,53.52,8.24,0.00
3,3,1088,S04,0.017,0.490,0.023,21.30434783,26.82423957,1558,1561,2.42,2328.34,54.00,6.75,0.00
3,5,1088,S09,0.019,0.514,0.027,19.03703704,23.61991192,1562,1559,2.70,2304.14,54.12,7.07,0.00
3,2,1088,M,0.029,0.527,0.008,65.87500000,62.00271238,0,0,2.53,2321.81,53.74,6.96,0.00
3,4,1088,S04,0.019,0.535,0.010,53.50000000,51.94243253,0,0,2.47,2326.05,53.89,7.78,0.00
3,6,1088,S08,0.021,0.522,0.019,27.47368421,31.21470086,1566,1566,2.60,2321.18,54.10,7.19,0.00
3,5,1088,S13,0.030,0.548,0.023,23.82608696,26.82423957,1649,1558,2.58,2327.38,54.06,6.96,0.00
3,10,1090,S16,0.028,0.810,0.022,36.81818182,27.78715793,0,0,2.62,2330.21,54.17,8.25,0.00
3,4,1090,S24,0.027,0.786,0.026,30.23076923,24.33786233,0,1552,3.06,2329.91,54.32,7.91,0.00
3,4,1090,S28,0.019,0.765,0.018,42.50000000,32.58285073,0,1549,2.50,2327.78,53.83,8.11,0.00
3,5,1090,S29,0.024,0.807,0.018,44.83333333,32.58285073,1563,1555,2.59,2327.66,54.11,8.09,0.00
3,7,1090,M,0.020,0.785,0.020,39.25000000,29.96988564,1547,1574,2.37,2325.21,53.39,7.93,0.00
3,10,1090,S04,0.021,0.799,0.025,31.96000000,25.10710746,1641,1562,2.36,2334.59,54.09,8.27,0.00
3,5,1090,S13,0.027,0.804,0.013,61.84615385,42.18126779,0,1561,2.41,2333.50,54.24,8.12,0.00
3,7,1090,S17,0.020,0.813,0.027,30.11111111,23.61991192,0,1559,2.75,2330.62,54.15,8.26,0.00
3,0,1090,S21,0.026,0.790,0.024,32.91666667,25.93359266,0,1541,2.66,2326.78,53.22,8.76,0.00
3,0,1090,S27,0.021,0.803,0.025,32.12000000,25.10710746,0,1568,4.00,2326.27,0.00,8.31,0.00
3,5,1090,M,0.023,0.811,0.026,31.19230769,24.33786233,1573,1573,2.34,2323.23,53.65,8.25,0.00
3,4,1090,S14,0.016,0.823,0.026,31.65384615,24.33786233,0,0,2.63,2326.75,54.16,8.09,0.00
3,0,1090,S22,0.029,0.765,0.027,28.33333333,23.61991192,0,1529,2.57,2325.59,54.77,7.99,0.00
3,7,1090,S29,0.024,0.790,0.025,31.60000000,25.10710746,0,0,0.00,2322.87,0.00,8.32,0.00
3,0,1090,S26,0.022,0.790,0.017,46.47058824,34.09448306,1559,1559,0.00,2324.33,0.00,8.18,0.00
3,7,1090,M,0.018,0.791,0.016,49.43750000,35.77449321,1582,1577,2.27,2323.28,53.88,7.58,0.00
3,9,1090,S08,0.026,0.813,0.026,31.26923077,24.33786233,1565,1565,2.51,2326.94,54.06,0.54,0.00
3,0,1090,S12,0.030,0.782,0.026,30.07692308,24.33786233,1564,1559,2.52,2327.36,53.90,0.81,0.00
3,0,1090,S16,0.021,0.778,0.028,27.78571429,22.94811947,1562,1571,0.00,2326.15,0.00,8.52,0.00
3,0,1090,S20,0.018,0.811,0.027,30.03703704,23.61991192,1561,1553,0.00,2323.67,0.00,8.05,0.00
3,0,1090,S23,0.020,0.785,0.030,26.16666667,21.72572514,0,0,0.00,2326.23,0.00,8.21,0.00
3,0,1090,M,0.032,0.773,0.016,48.31250000,35.77449321,1577,1568,2.39,2313.51,52.73,8.33,0.00
3,0,1090,S04,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1569,1569,0.00,2318.15,0.00,8.46,0.00
3,3,1090,S08,0.026,0.808,0.023,35.13043478,26.82423957,0,1570,2.61,2314.18,54.98,8.54,0.00
3,0,1090,S11,0.031,0.820,0.015,54.66666667,37.65403131,0,1545,0.00,2315.43,0.00,8.28,0.00
3,6,1090,S16,0.015,0.800,0.013,61.53846154,42.18126779,1564,1564,2.66,2318.44,54.97,8.43,0.00
3,6,1090,S08,0.025,0.823,0.026,31.65384615,24.33786233,0,1693,2.49,2316.45,54.85,7.75,0.00
3,5,1090,S12,0.030,0.811,0.026,31.19230769,24.33786233,0,1554,2.50,2318.50,55.04,8.23,0.00
